event_id,participant_id,rank,medal,score_raw,points_awarded
uci_track_world_championships_2004_track-individual-pursuit_men,athlete_Robert_Bartko_DEU,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2004_track-individual-pursuit_women,athlete_Sarah_Ulmer_NZL,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2004_track-individual-pursuit_women,athlete_Katie_Mactier_AUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2004_track-individual-pursuit_women,athlete_Elena_Tchalikh_RUS,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2004_track-keirin_men,athlete_Jamie_Staff_GBR,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2004_track-keirin_men,athlete_José_Antonio_Escuredo_ESP,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2004_track-keirin_men,athlete_Ivan_Vrba_CZE,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2004_track-keirin_women,athlete_Clara_Sanchez_FRA,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2004_track-keirin_women,athlete_Elisa_Frisoni_ITA,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2004_track-keirin_women,athlete_Jennie_Reed_USA,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2004_track-madison_men,ARG,1,gold,discipline=track-madison;rank=1,10.0
uci_track_world_championships_2004_track-madison_men,CHE,2,silver,discipline=track-madison;rank=2,7.0
uci_track_world_championships_2004_track-madison_men,NLD,3,bronze,discipline=track-madison;rank=3,5.0
uci_track_world_championships_2004_track-points-race_men,athlete_Franck_Perque_FRA,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2004_track-points-race_men,athlete_Milton_Wynants_URY,2,silver,discipline=track-points-race;rank=2,7.0
uci_track_world_championships_2004_track-points-race_men,athlete_Juan_Curuchet_ARG,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2004_track-points-race_women,athlete_Olga_Sliusareva_RUS,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2004_track-points-race_women,athlete_Vera_Carrara_ITA,2,silver,discipline=track-points-race;rank=2,7.0
uci_track_world_championships_2004_track-points-race_women,athlete_Belem_Guerrero_Méndez_MEX,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2004_track-scratch_men,athlete_Greg_Henderson_NZL,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2004_track-scratch_men,athlete_Robert_Slippens_NLD,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2004_track-scratch_men,athlete_Walter_Pérez_ARG,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2004_track-scratch_women,athlete_Yoanka_González_CUB,1,gold,discipline=track-scratch;rank=1,10.0
uci_track_world_championships_2004_track-scratch_women,athlete_Mandy_Poitras_CAN,2,silver,discipline=track-scratch;rank=2,7.0
uci_track_world_championships_2004_track-scratch_women,athlete_Olga_Sliusareva_RUS,3,bronze,discipline=track-scratch;rank=3,5.0
uci_track_world_championships_2004_track-sprint_men,athlete_Theo_Bos_NLD,1,gold,discipline=track-sprint;rank=1,10.0
uci_track_world_championships_2004_track-sprint_men,athlete_Laurent_Gané_FRA,2,silver,discipline=track-sprint;rank=2,7.0
uci_track_world_championships_2004_track-sprint_men,athlete_Ryan_Bayley_AUS,3,bronze,discipline=track-sprint;rank=3,5.0
uci_track_world_championships_2004_track-sprint_women,athlete_Svetlana_Grankovskaya_RUS,1,gold,discipline=track-sprint;rank=1,10.0
