event_id,participant_id,rank,medal,score_raw,points_awarded
world_taekwondo_championships_2003_women_heavy,athlete_KIRIAKI_KOUVARI_GRE,3,bronze,discipline=taekwondo;weight_class=heavy;event=Women Heavy;country=GRE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_heavy,athlete_NETASA_VEZMAR_CRO,2,silver,discipline=taekwondo;weight_class=heavy;event=Women Heavy;country=CRO;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_heavy,athlete_ZHONG_CHEN_CHN,3,bronze,discipline=taekwondo;weight_class=heavy;event=Women Heavy;country=CHN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_light,athlete_SERGERIE_Karine_CAN,2,silver,discipline=taekwondo;weight_class=light;event=Women Light;country=CAN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_light,athlete_TINA_MORGAN_AUS,3,bronze,discipline=taekwondo;weight_class=light;event=Women Light;country=AUS;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_light,athlete_YEON-JI_KIM_KOR,1,gold,discipline=taekwondo;weight_class=light;event=Women Light;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_women_light,athlete_YULIYA_SUKHAVITSKAYA_BLR,3,bronze,discipline=taekwondo;weight_class=light;event=Women Light;country=BLR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_middle,athlete_AITZIBER_LOS_ARCOS_ESP,3,bronze,discipline=taekwondo;weight_class=middle;event=Women Middle;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_middle,athlete_MOUNIA_Bourguigue_MAR,3,bronze,discipline=taekwondo;weight_class=middle;event=Women Middle;country=MAR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_women_middle,athlete_MYRIAM_BAVEREL_FRA,2,silver,discipline=taekwondo;weight_class=middle;event=Women Middle;country=FRA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_women_middle,athlete_WEI_LUO_CHN,1,gold,discipline=taekwondo;weight_class=middle;event=Women Middle;country=CHN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2005_men_feather,athlete_ARITZ_ITSISOA_ESP,3,bronze,discipline=taekwondo;weight_class=feather;event=Men Feather;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/madrid-2005-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2005_men_feather,athlete_DENNIS_BEKKERS_NED,3,bronze,discipline=taekwondo;weight_class=feather;event=Men Feather;country=NED;source_url=https://web.worldtaekwondo.martial.services/competitions/madrid-2005-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2005_men_feather,athlete_LOPEZ_Mark_USA,1,gold,discipline=taekwondo;weight_class=feather;event=Men Feather;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/madrid-2005-world-taekwondo-championships/medalists,3.0
