participant_id,type,display_name,country_id
fig_athlete_Andrey_Medvedev_ISR,athlete,Andrey Medvedev,ISR
fig_athlete_Urara_Ashikawa_JPN,athlete,Urara Ashikawa,JPN
fig_athlete_Pauline_Schaefer-Betz_DEU,athlete,Pauline Schaefer-Betz,DEU
fig_athlete_Angelina_Melnikova_RGF,athlete,Angelina Melnikova,RGF
fig_athlete_Leanne_Wong_USA,athlete,Leanne Wong,USA
fig_athlete_Kayla_DiCello_USA,athlete,Kayla DiCello,USA
fig_athlete_Wei_Xiaoyuan_CHN,athlete,Wei Xiaoyuan,CHN
fig_athlete_Rebeca_Andrade_BRA,athlete,Rebeca Andrade,BRA
fig_athlete_Luo_Rui_CHN,athlete,Luo Rui,CHN
fig_athlete_Asia_DAmato_ITA,athlete,Asia D'Amato,ITA
fig_athlete_Giarnni_Regini-Moran_GBR,athlete,Giarnni Regini-Moran,GBR
fig_athlete_Ryosuke_Doi_JPN,athlete,Ryosuke Doi,JPN
fig_athlete_Wataru_Tanigawa_JPN,athlete,Wataru Tanigawa,JPN
fig_athlete_Lukas_Dauser_DEU,athlete,Lukas Dauser,DEU
fig_athlete_Ahmad_Abu_Al-Soud_JOR,athlete,Ahmad Abu Al-Soud,JOR
fig_athlete_Adem_Asil_TUR,athlete,Adem Asil,TUR
fig_athlete_Courtney_Tulloch_GBR,athlete,Courtney Tulloch,GBR
fig_athlete_Artur_Davtyan_ARM,athlete,Artur Davtyan,ARM
fig_athlete_Hazuki_Watanabe_JPN,athlete,Hazuki Watanabe,JPN
fig_athlete_Shoko_Miyata_JPN,athlete,Shoko Miyata,JPN
fig_athlete_Jessica_Gadirova_GBR,athlete,Jessica Gadirova,GBR
fig_athlete_Jordan_Chiles_USA,athlete,Jordan Chiles,USA
fig_athlete_Shilese_Jones_USA,athlete,Shilese Jones,USA
fig_team_Canada_CAN,team,Canada,CAN
fig_athlete_Coline_Devillard_FRA,athlete,Coline Devillard,FRA
fig_athlete_Milad_Karimi_KAZ,athlete,Milad Karimi,KAZ
fig_athlete_Su_Weide_CHN,athlete,Su Weide,CHN
fig_athlete_Fred_Richard_USA,athlete,Fred Richard,USA
fig_athlete_Kaito_Sugimoto_JPN,athlete,Kaito Sugimoto,JPN
fig_athlete_Khoi_Young_USA,athlete,Khoi Young,USA
fig_athlete_Jake_Jarman_GBR,athlete,Jake Jarman,GBR
fig_athlete_Nazar_Chepurnyi_UKR,athlete,Nazar Chepurnyi,UKR
fig_athlete_Zhou_Yaqin_CHN,athlete,Zhou Yaqin,CHN
fig_athlete_Flávia_Saraiva_BRA,athlete,Flávia Saraiva,BRA
fig_team_Brazil_BRA,team,Brazil,BRA
fig_team_France_FRA,team,France,FRA
fig_athlete_Qiu_Qiyuan_CHN,athlete,Qiu Qiyuan,CHN
fig_athlete_Kaylia_Nemour_DZA,athlete,Kaylia Nemour,DZA
fig_athlete_Yeo_Seo-jeong_KOR,athlete,Yeo Seo-jeong,KOR
fig_athlete_Luke_Whitehouse_GBR,athlete,Luke Whitehouse,GBR
fig_athlete_Noe_Seifert_CHE,athlete,Noe Seifert,CHE
fig_athlete_Tomoharu_Tsunogai_JPN,athlete,Tomoharu Tsunogai,JPN
fig_athlete_Daniel_Marinov_AIN,athlete,Daniel Marinov,AIN
fig_athlete_Hong_Yanming_CHN,athlete,Hong Yanming,CHN
fig_athlete_Mamikon_Khachatryan_ARM,athlete,Mamikon Khachatryan,ARM
fig_athlete_Patrick_Hoopes_USA,athlete,Patrick Hoopes,USA
fig_athlete_Zhang_Qingying_CHN,athlete,Zhang Qingying,CHN
fig_athlete_Aiko_Sugihara_JPN,athlete,Aiko Sugihara,JPN
fig_athlete_Ruby_Evans_GBR,athlete,Ruby Evans,GBR
fig_athlete_Abigail_Martin_GBR,athlete,Abigail Martin,GBR
fig_athlete_Angelina_Melnikova_AIN,athlete,Angelina Melnikova,AIN
fig_athlete_Yang_Fanyuwei_CHN,athlete,Yang Fanyuwei,CHN
fig_athlete_Lia_Monica_Fontaine_CAN,athlete,Lia Monica Fontaine,CAN
fig_athlete_Joscelyn_Roberson_USA,athlete,Joscelyn Roberson,USA
